ZIP,CBSA Code,CBSA Title,CSA Code,CSA Title
501,35620,"New York-Newark-Jersey City, NY-NJ-PA",408.0,"New York-Newark, NY-NJ-CT-PA"
6390,35620,"New York-Newark-Jersey City, NY-NJ-PA",408.0,"New York-Newark, NY-NJ-CT-PA"
7001,35620,"New York-Newark-Jersey City, NY-NJ-PA",408.0,"New York-Newark, NY-NJ-CT-PA"
7002,35620,"New York-Newark-Jersey City, NY-NJ-PA",408.0,"New York-Newark, NY-NJ-CT-PA"
7003,35620,"New York-Newark-Jersey City, NY-NJ-PA",408.0,"New York-Newark, NY-NJ-CT-PA"
7004,35620,"New York-Newark-Jersey City, NY-NJ-PA",408.0,"New York-Newark, NY-NJ-CT-PA"
7005,35620,"New York-Newark-Jersey City, NY-NJ-PA",408.0,"New York-Newark, NY-NJ-CT-PA"
7006,35620,"New York-Newark-Jersey City, NY-NJ-PA",408.0,"New York-Newark, NY-NJ-CT-PA"
7007,35620,"New York-Newark-Jersey City, NY-NJ-PA",408.0,"New York-Newark, NY-NJ-CT-PA"
7008,35620,"New York-Newark-Jersey City, NY-NJ-PA",408.0,"New York-Newark, NY-NJ-CT-PA"
7009,35620,"New York-Newark-Jersey City, NY-NJ-PA",408.0,"New York-Newark, NY-NJ-CT-PA"
7010,35620,"New York-Newark-Jersey City, NY-NJ-PA",408.0,"New York-Newark, NY-NJ-CT-PA"
7011,35620,"New York-Newark-Jersey City, NY-NJ-PA",408.0,"New York-Newark, NY-NJ-CT-PA"
7012,35620,"New York-Newark-Jersey City, NY-NJ-PA",408.0,"New York-Newark, NY-NJ-CT-PA"
7013,35620,"New York-Newark-Jersey City, NY-NJ-PA",408.0,"New York-Newark, NY-NJ-CT-PA"
7014,35620,"New York-Newark-Jersey City, NY-NJ-PA",408.0,"New York-Newark, NY-NJ-CT-PA"
7015,35620,"New York-Newark-Jersey City, NY-NJ-PA",408.0,"New York-Newark, NY-NJ-CT-PA"
7016,35620,"New York-Newark-Jersey City, NY-NJ-PA",408.0,"New York-Newark, NY-NJ-CT-PA"
7017,35620,"New York-Newark-Jersey City, NY-NJ-PA",408.0,"New York-Newark, NY-NJ-CT-PA"
7018,35620,"New York-Newark-Jersey City, NY-NJ-PA",408.0,"New York-Newark, NY-NJ-CT-PA"
7019,35620,"New York-Newark-Jersey City, NY-NJ-PA",408.0,"New York-Newark, NY-NJ-CT-PA"
7020,35620,"New York-Newark-Jersey City, NY-NJ-PA",408.0,"New York-Newark, NY-NJ-CT-PA"
7021,35620,"New York-Newark-Jersey City, NY-NJ-PA",408.0,"New York-Newark, NY-NJ-CT-PA"
7022,35620,"New York-Newark-Jersey City, NY-NJ-PA",408.0,"New York-Newark, NY-NJ-CT-PA"
7023,35620,"New York-Newark-Jersey City, NY-NJ-PA",408.0,"New York-Newark, NY-NJ-CT-PA"
7024,35620,"New York-Newark-Jersey City, NY-NJ-PA",408.0,"New York-Newark, NY-NJ-CT-PA"
7026,35620,"New York-Newark-Jersey City, NY-NJ-PA",408.0,"New York-Newark, NY-NJ-CT-PA"
7027,35620,"New York-Newark-Jersey City, NY-NJ-PA",408.0,"New York-Newark, NY-NJ-CT-PA"
7028,35620,"New York-Newark-Jersey City, NY-NJ-PA",408.0,"New York-Newark, NY-NJ-CT-PA"
7029,35620,"New York-Newark-Jersey City, NY-NJ-PA",408.0,"New York-Newark, NY-NJ-CT-PA"
7030,35620,"New York-Newark-Jersey City, NY-NJ-PA",408.0,"New York-Newark, NY-NJ-CT-PA"
7031,35620,"New York-Newark-Jersey City, NY-NJ-PA",408.0,"New York-Newark, NY-NJ-CT-PA"
7032,35620,"New York-Newark-Jersey City, NY-NJ-PA",408.0,"New York-Newark, NY-NJ-CT-PA"
7033,35620,"New York-Newark-Jersey City, NY-NJ-PA",408.0,"New York-Newark, NY-NJ-CT-PA"
7034,35620,"New York-Newark-Jersey City, NY-NJ-PA",408.0,"New York-Newark, NY-NJ-CT-PA"
7035,35620,"New York-Newark-Jersey City, NY-NJ-PA",408.0,"New York-Newark, NY-NJ-CT-PA"
7036,35620,"New York-Newark-Jersey City, NY-NJ-PA",408.0,"New York-Newark, NY-NJ-CT-PA"
7039,35620,"New York-Newark-Jersey City, NY-NJ-PA",408.0,"New York-Newark, NY-NJ-CT-PA"
7040,35620,"New York-Newark-Jersey City, NY-NJ-PA",408.0,"New York-Newark, NY-NJ-CT-PA"
7041,35620,"New York-Newark-Jersey City, NY-NJ-PA",408.0,"New York-Newark, NY-NJ-CT-PA"
7042,35620,"New York-Newark-Jersey City, NY-NJ-PA",408.0,"New York-Newark, NY-NJ-CT-PA"
7043,35620,"New York-Newark-Jersey City, NY-NJ-PA",408.0,"New York-Newark, NY-NJ-CT-PA"
7044,35620,"New York-Newark-Jersey City, NY-NJ-PA",408.0,"New York-Newark, NY-NJ-CT-PA"
7045,35620,"New York-Newark-Jersey City, NY-NJ-PA",408.0,"New York-Newark, NY-NJ-CT-PA"
7046,35620,"New York-Newark-Jersey City, NY-NJ-PA",408.0,"New York-Newark, NY-NJ-CT-PA"
7047,35620,"New York-Newark-Jersey City, NY-NJ-PA",408.0,"New York-Newark, NY-NJ-CT-PA"
7050,35620,"New York-Newark-Jersey City, NY-NJ-PA",408.0,"New York-Newark, NY-NJ-CT-PA"
7051,35620,"New York-Newark-Jersey City, NY-NJ-PA",408.0,"New York-Newark, NY-NJ-CT-PA"
7052,35620,"New York-Newark-Jersey City, NY-NJ-PA",408.0,"New York-Newark, NY-NJ-CT-PA"
7054,35620,"New York-Newark-Jersey City, NY-NJ-PA",408.0,"New York-Newark, NY-NJ-CT-PA"
7055,35620,"New York-Newark-Jersey City, NY-NJ-PA",408.0,"New York-Newark, NY-NJ-CT-PA"
7057,35620,"New York-Newark-Jersey City, NY-NJ-PA",408.0,"New York-Newark, NY-NJ-CT-PA"
7058,35620,"New York-Newark-Jersey City, NY-NJ-PA",408.0,"New York-Newark, NY-NJ-CT-PA"
7059,35620,"New York-Newark-Jersey City, NY-NJ-PA",408.0,"New York-Newark, NY-NJ-CT-PA"
7060,35620,"New York-Newark-Jersey City, NY-NJ-PA",408.0,"New York-Newark, NY-NJ-CT-PA"
7061,35620,"New York-Newark-Jersey City, NY-NJ-PA",408.0,"New York-Newark, NY-NJ-CT-PA"
7062,35620,"New York-Newark-Jersey City, NY-NJ-PA",408.0,"New York-Newark, NY-NJ-CT-PA"
7063,35620,"New York-Newark-Jersey City, NY-NJ-PA",408.0,"New York-Newark, NY-NJ-CT-PA"
7064,35620,"New York-Newark-Jersey City, NY-NJ-PA",408.0,"New York-Newark, NY-NJ-CT-PA"
7065,35620,"New York-Newark-Jersey City, NY-NJ-PA",408.0,"New York-Newark, NY-NJ-CT-PA"
7066,35620,"New York-Newark-Jersey City, NY-NJ-PA",408.0,"New York-Newark, NY-NJ-CT-PA"
7067,35620,"New York-Newark-Jersey City, NY-NJ-PA",408.0,"New York-Newark, NY-NJ-CT-PA"
7068,35620,"New York-Newark-Jersey City, NY-NJ-PA",408.0,"New York-Newark, NY-NJ-CT-PA"
7069,35620,"New York-Newark-Jersey City, NY-NJ-PA",408.0,"New York-Newark, NY-NJ-CT-PA"
7070,35620,"New York-Newark-Jersey City, NY-NJ-PA",408.0,"New York-Newark, NY-NJ-CT-PA"
7071,35620,"New York-Newark-Jersey City, NY-NJ-PA",408.0,"New York-Newark, NY-NJ-CT-PA"
7072,35620,"New York-Newark-Jersey City, NY-NJ-PA",408.0,"New York-Newark, NY-NJ-CT-PA"
7073,35620,"New York-Newark-Jersey City, NY-NJ-PA",408.0,"New York-Newark, NY-NJ-CT-PA"
7074,35620,"New York-Newark-Jersey City, NY-NJ-PA",408.0,"New York-Newark, NY-NJ-CT-PA"
7075,35620,"New York-Newark-Jersey City, NY-NJ-PA",408.0,"New York-Newark, NY-NJ-CT-PA"
7076,35620,"New York-Newark-Jersey City, NY-NJ-PA",408.0,"New York-Newark, NY-NJ-CT-PA"
7077,35620,"New York-Newark-Jersey City, NY-NJ-PA",408.0,"New York-Newark, NY-NJ-CT-PA"
7078,35620,"New York-Newark-Jersey City, NY-NJ-PA",408.0,"New York-Newark, NY-NJ-CT-PA"
7079,35620,"New York-Newark-Jersey City, NY-NJ-PA",408.0,"New York-Newark, NY-NJ-CT-PA"
7080,35620,"New York-Newark-Jersey City, NY-NJ-PA",408.0,"New York-Newark, NY-NJ-CT-PA"
7081,35620,"New York-Newark-Jersey City, NY-NJ-PA",408.0,"New York-Newark, NY-NJ-CT-PA"
7082,35620,"New York-Newark-Jersey City, NY-NJ-PA",408.0,"New York-Newark, NY-NJ-CT-PA"
7083,35620,"New York-Newark-Jersey City, NY-NJ-PA",408.0,"New York-Newark, NY-NJ-CT-PA"
7086,35620,"New York-Newark-Jersey City, NY-NJ-PA",408.0,"New York-Newark, NY-NJ-CT-PA"
7087,35620,"New York-Newark-Jersey City, NY-NJ-PA",408.0,"New York-Newark, NY-NJ-CT-PA"
7088,35620,"New York-Newark-Jersey City, NY-NJ-PA",408.0,"New York-Newark, NY-NJ-CT-PA"
7090,35620,"New York-Newark-Jersey City, NY-NJ-PA",408.0,"New York-Newark, NY-NJ-CT-PA"
7091,35620,"New York-Newark-Jersey City, NY-NJ-PA",408.0,"New York-Newark, NY-NJ-CT-PA"
7092,35620,"New York-Newark-Jersey City, NY-NJ-PA",408.0,"New York-Newark, NY-NJ-CT-PA"
7093,35620,"New York-Newark-Jersey City, NY-NJ-PA",408.0,"New York-Newark, NY-NJ-CT-PA"
7094,35620,"New York-Newark-Jersey City, NY-NJ-PA",408.0,"New York-Newark, NY-NJ-CT-PA"
7095,35620,"New York-Newark-Jersey City, NY-NJ-PA",408.0,"New York-Newark, NY-NJ-CT-PA"
7096,35620,"New York-Newark-Jersey City, NY-NJ-PA",408.0,"New York-Newark, NY-NJ-CT-PA"
7097,35620,"New York-Newark-Jersey City, NY-NJ-PA",408.0,"New York-Newark, NY-NJ-CT-PA"
7099,35620,"New York-Newark-Jersey City, NY-NJ-PA",408.0,"New York-Newark, NY-NJ-CT-PA"
7101,35620,"New York-Newark-Jersey City, NY-NJ-PA",408.0,"New York-Newark, NY-NJ-CT-PA"
7102,35620,"New York-Newark-Jersey City, NY-NJ-PA",408.0,"New York-Newark, NY-NJ-CT-PA"
7103,35620,"New York-Newark-Jersey City, NY-NJ-PA",408.0,"New York-Newark, NY-NJ-CT-PA"
7104,35620,"New York-Newark-Jersey City, NY-NJ-PA",408.0,"New York-Newark, NY-NJ-CT-PA"
7105,35620,"New York-Newark-Jersey City, NY-NJ-PA",408.0,"New York-Newark, NY-NJ-CT-PA"
7106,35620,"New York-Newark-Jersey City, NY-NJ-PA",408.0,"New York-Newark, NY-NJ-CT-PA"
7107,35620,"New York-Newark-Jersey City, NY-NJ-PA",408.0,"New York-Newark, NY-NJ-CT-PA"
7108,35620,"New York-Newark-Jersey City, NY-NJ-PA",408.0,"New York-Newark, NY-NJ-CT-PA"
7109,35620,"New York-Newark-Jersey City, NY-NJ-PA",408.0,"New York-Newark, NY-NJ-CT-PA"
7110,35620,"New York-Newark-Jersey City, NY-NJ-PA",408.0,"New York-Newark, NY-NJ-CT-PA"
7111,35620,"New York-Newark-Jersey City, NY-NJ-PA",408.0,"New York-Newark, NY-NJ-CT-PA"
7112,35620,"New York-Newark-Jersey City, NY-NJ-PA",408.0,"New York-Newark, NY-NJ-CT-PA"
7114,35620,"New York-Newark-Jersey City, NY-NJ-PA",408.0,"New York-Newark, NY-NJ-CT-PA"
7175,35620,"New York-Newark-Jersey City, NY-NJ-PA",408.0,"New York-Newark, NY-NJ-CT-PA"
7201,35620,"New York-Newark-Jersey City, NY-NJ-PA",408.0,"New York-Newark, NY-NJ-CT-PA"
7202,35620,"New York-Newark-Jersey City, NY-NJ-PA",408.0,"New York-Newark, NY-NJ-CT-PA"
7203,35620,"New York-Newark-Jersey City, NY-NJ-PA",408.0,"New York-Newark, NY-NJ-CT-PA"
7204,35620,"New York-Newark-Jersey City, NY-NJ-PA",408.0,"New York-Newark, NY-NJ-CT-PA"
7205,35620,"New York-Newark-Jersey City, NY-NJ-PA",408.0,"New York-Newark, NY-NJ-CT-PA"
7206,35620,"New York-Newark-Jersey City, NY-NJ-PA",408.0,"New York-Newark, NY-NJ-CT-PA"
7207,35620,"New York-Newark-Jersey City, NY-NJ-PA",408.0,"New York-Newark, NY-NJ-CT-PA"
7208,35620,"New York-Newark-Jersey City, NY-NJ-PA",408.0,"New York-Newark, NY-NJ-CT-PA"
7302,35620,"New York-Newark-Jersey City, NY-NJ-PA",408.0,"New York-Newark, NY-NJ-CT-PA"
7303,35620,"New York-Newark-Jersey City, NY-NJ-PA",408.0,"New York-Newark, NY-NJ-CT-PA"
7304,35620,"New York-Newark-Jersey City, NY-NJ-PA",408.0,"New York-Newark, NY-NJ-CT-PA"
7305,35620,"New York-Newark-Jersey City, NY-NJ-PA",408.0,"New York-Newark, NY-NJ-CT-PA"
7306,35620,"New York-Newark-Jersey City, NY-NJ-PA",408.0,"New York-Newark, NY-NJ-CT-PA"
7307,35620,"New York-Newark-Jersey City, NY-NJ-PA",408.0,"New York-Newark, NY-NJ-CT-PA"
7310,35620,"New York-Newark-Jersey City, NY-NJ-PA",408.0,"New York-Newark, NY-NJ-CT-PA"
7311,35620,"New York-Newark-Jersey City, NY-NJ-PA",408.0,"New York-Newark, NY-NJ-CT-PA"
7399,35620,"New York-Newark-Jersey City, NY-NJ-PA",408.0,"New York-Newark, NY-NJ-CT-PA"
7401,35620,"New York-Newark-Jersey City, NY-NJ-PA",408.0,"New York-Newark, NY-NJ-CT-PA"
7403,35620,"New York-Newark-Jersey City, NY-NJ-PA",408.0,"New York-Newark, NY-NJ-CT-PA"
7405,35620,"New York-Newark-Jersey City, NY-NJ-PA",408.0,"New York-Newark, NY-NJ-CT-PA"
7407,35620,"New York-Newark-Jersey City, NY-NJ-PA",408.0,"New York-Newark, NY-NJ-CT-PA"
7410,35620,"New York-Newark-Jersey City, NY-NJ-PA",408.0,"New York-Newark, NY-NJ-CT-PA"
7416,35620,"New York-Newark-Jersey City, NY-NJ-PA",408.0,"New York-Newark, NY-NJ-CT-PA"
7417,35620,"New York-Newark-Jersey City, NY-NJ-PA",408.0,"New York-Newark, NY-NJ-CT-PA"
7418,35620,"New York-Newark-Jersey City, NY-NJ-PA",408.0,"New York-Newark, NY-NJ-CT-PA"
7419,35620,"New York-Newark-Jersey City, NY-NJ-PA",408.0,"New York-Newark, NY-NJ-CT-PA"
7420,35620,"New York-Newark-Jersey City, NY-NJ-PA",408.0,"New York-Newark, NY-NJ-CT-PA"
7421,35620,"New York-Newark-Jersey City, NY-NJ-PA",408.0,"New York-Newark, NY-NJ-CT-PA"
7422,35620,"New York-Newark-Jersey City, NY-NJ-PA",408.0,"New York-Newark, NY-NJ-CT-PA"
7423,35620,"New York-Newark-Jersey City, NY-NJ-PA",408.0,"New York-Newark, NY-NJ-CT-PA"
7424,35620,"New York-Newark-Jersey City, NY-NJ-PA",408.0,"New York-Newark, NY-NJ-CT-PA"
7428,35620,"New York-Newark-Jersey City, NY-NJ-PA",408.0,"New York-Newark, NY-NJ-CT-PA"
7430,35620,"New York-Newark-Jersey City, NY-NJ-PA",408.0,"New York-Newark, NY-NJ-CT-PA"
7432,35620,"New York-Newark-Jersey City, NY-NJ-PA",408.0,"New York-Newark, NY-NJ-CT-PA"
7435,35620,"New York-Newark-Jersey City, NY-NJ-PA",408.0,"New York-Newark, NY-NJ-CT-PA"
7436,35620,"New York-Newark-Jersey City, NY-NJ-PA",408.0,"New York-Newark, NY-NJ-CT-PA"
7438,35620,"New York-Newark-Jersey City, NY-NJ-PA",408.0,"New York-Newark, NY-NJ-CT-PA"
7439,35620,"New York-Newark-Jersey City, NY-NJ-PA",408.0,"New York-Newark, NY-NJ-CT-PA"
7440,35620,"New York-Newark-Jersey City, NY-NJ-PA",408.0,"New York-Newark, NY-NJ-CT-PA"
7442,35620,"New York-Newark-Jersey City, NY-NJ-PA",408.0,"New York-Newark, NY-NJ-CT-PA"
7444,35620,"New York-Newark-Jersey City, NY-NJ-PA",408.0,"New York-Newark, NY-NJ-CT-PA"
7446,35620,"New York-Newark-Jersey City, NY-NJ-PA",408.0,"New York-Newark, NY-NJ-CT-PA"
7450,35620,"New York-Newark-Jersey City, NY-NJ-PA",408.0,"New York-Newark, NY-NJ-CT-PA"
7451,35620,"New York-Newark-Jersey City, NY-NJ-PA",408.0,"New York-Newark, NY-NJ-CT-PA"
7452,35620,"New York-Newark-Jersey City, NY-NJ-PA",408.0,"New York-Newark, NY-NJ-CT-PA"
7456,35620,"New York-Newark-Jersey City, NY-NJ-PA",408.0,"New York-Newark, NY-NJ-CT-PA"
7457,35620,"New York-Newark-Jersey City, NY-NJ-PA",408.0,"New York-Newark, NY-NJ-CT-PA"
7458,35620,"New York-Newark-Jersey City, NY-NJ-PA",408.0,"New York-Newark, NY-NJ-CT-PA"
7460,35620,"New York-Newark-Jersey City, NY-NJ-PA",408.0,"New York-Newark, NY-NJ-CT-PA"
7461,35620,"New York-Newark-Jersey City, NY-NJ-PA",408.0,"New York-Newark, NY-NJ-CT-PA"
7462,35620,"New York-Newark-Jersey City, NY-NJ-PA",408.0,"New York-Newark, NY-NJ-CT-PA"
7463,35620,"New York-Newark-Jersey City, NY-NJ-PA",408.0,"New York-Newark, NY-NJ-CT-PA"
7465,35620,"New York-Newark-Jersey City, NY-NJ-PA",408.0,"New York-Newark, NY-NJ-CT-PA"
7470,35620,"New York-Newark-Jersey City, NY-NJ-PA",408.0,"New York-Newark, NY-NJ-CT-PA"
7474,35620,"New York-Newark-Jersey City, NY-NJ-PA",408.0,"New York-Newark, NY-NJ-CT-PA"
7480,35620,"New York-Newark-Jersey City, NY-NJ-PA",408.0,"New York-Newark, NY-NJ-CT-PA"
7481,35620,"New York-Newark-Jersey City, NY-NJ-PA",408.0,"New York-Newark, NY-NJ-CT-PA"
7495,35620,"New York-Newark-Jersey City, NY-NJ-PA",408.0,"New York-Newark, NY-NJ-CT-PA"
7501,35620,"New York-Newark-Jersey City, NY-NJ-PA",408.0,"New York-Newark, NY-NJ-CT-PA"
7502,35620,"New York-Newark-Jersey City, NY-NJ-PA",408.0,"New York-Newark, NY-NJ-CT-PA"
7503,35620,"New York-Newark-Jersey City, NY-NJ-PA",408.0,"New York-Newark, NY-NJ-CT-PA"
7504,35620,"New York-Newark-Jersey City, NY-NJ-PA",408.0,"New York-Newark, NY-NJ-CT-PA"
7505,35620,"New York-Newark-Jersey City, NY-NJ-PA",408.0,"New York-Newark, NY-NJ-CT-PA"
7506,35620,"New York-Newark-Jersey City, NY-NJ-PA",408.0,"New York-Newark, NY-NJ-CT-PA"
7507,35620,"New York-Newark-Jersey City, NY-NJ-PA",408.0,"New York-Newark, NY-NJ-CT-PA"
7508,35620,"New York-Newark-Jersey City, NY-NJ-PA",408.0,"New York-Newark, NY-NJ-CT-PA"
7509,35620,"New York-Newark-Jersey City, NY-NJ-PA",408.0,"New York-Newark, NY-NJ-CT-PA"
7510,35620,"New York-Newark-Jersey City, NY-NJ-PA",408.0,"New York-Newark, NY-NJ-CT-PA"
7511,35620,"New York-Newark-Jersey City, NY-NJ-PA",408.0,"New York-Newark, NY-NJ-CT-PA"
7512,35620,"New York-Newark-Jersey City, NY-NJ-PA",408.0,"New York-Newark, NY-NJ-CT-PA"
7513,35620,"New York-Newark-Jersey City, NY-NJ-PA",408.0,"New York-Newark, NY-NJ-CT-PA"
7514,35620,"New York-Newark-Jersey City, NY-NJ-PA",408.0,"New York-Newark, NY-NJ-CT-PA"
7522,35620,"New York-Newark-Jersey City, NY-NJ-PA",408.0,"New York-Newark, NY-NJ-CT-PA"
7524,35620,"New York-Newark-Jersey City, NY-NJ-PA",408.0,"New York-Newark, NY-NJ-CT-PA"
7538,35620,"New York-Newark-Jersey City, NY-NJ-PA",408.0,"New York-Newark, NY-NJ-CT-PA"
7543,35620,"New York-Newark-Jersey City, NY-NJ-PA",408.0,"New York-Newark, NY-NJ-CT-PA"
7544,35620,"New York-Newark-Jersey City, NY-NJ-PA",408.0,"New York-Newark, NY-NJ-CT-PA"
7601,35620,"New York-Newark-Jersey City, NY-NJ-PA",408.0,"New York-Newark, NY-NJ-CT-PA"
7602,35620,"New York-Newark-Jersey City, NY-NJ-PA",408.0,"New York-Newark, NY-NJ-CT-PA"
7603,35620,"New York-Newark-Jersey City, NY-NJ-PA",408.0,"New York-Newark, NY-NJ-CT-PA"
7604,35620,"New York-Newark-Jersey City, NY-NJ-PA",408.0,"New York-Newark, NY-NJ-CT-PA"
7605,35620,"New York-Newark-Jersey City, NY-NJ-PA",408.0,"New York-Newark, NY-NJ-CT-PA"
7606,35620,"New York-Newark-Jersey City, NY-NJ-PA",408.0,"New York-Newark, NY-NJ-CT-PA"
7607,35620,"New York-Newark-Jersey City, NY-NJ-PA",408.0,"New York-Newark, NY-NJ-CT-PA"
7608,35620,"New York-Newark-Jersey City, NY-NJ-PA",408.0,"New York-Newark, NY-NJ-CT-PA"
7620,35620,"New York-Newark-Jersey City, NY-NJ-PA",408.0,"New York-Newark, NY-NJ-CT-PA"
7621,35620,"New York-Newark-Jersey City, NY-NJ-PA",408.0,"New York-Newark, NY-NJ-CT-PA"
7624,35620,"New York-Newark-Jersey City, NY-NJ-PA",408.0,"New York-Newark, NY-NJ-CT-PA"
7626,35620,"New York-Newark-Jersey City, NY-NJ-PA",408.0,"New York-Newark, NY-NJ-CT-PA"
7627,35620,"New York-Newark-Jersey City, NY-NJ-PA",408.0,"New York-Newark, NY-NJ-CT-PA"
7628,35620,"New York-Newark-Jersey City, NY-NJ-PA",408.0,"New York-Newark, NY-NJ-CT-PA"
7630,35620,"New York-Newark-Jersey City, NY-NJ-PA",408.0,"New York-Newark, NY-NJ-CT-PA"
7631,35620,"New York-Newark-Jersey City, NY-NJ-PA",408.0,"New York-Newark, NY-NJ-CT-PA"
7632,35620,"New York-Newark-Jersey City, NY-NJ-PA",408.0,"New York-Newark, NY-NJ-CT-PA"
7640,35620,"New York-Newark-Jersey City, NY-NJ-PA",408.0,"New York-Newark, NY-NJ-CT-PA"
7641,35620,"New York-Newark-Jersey City, NY-NJ-PA",408.0,"New York-Newark, NY-NJ-CT-PA"
7642,35620,"New York-Newark-Jersey City, NY-NJ-PA",408.0,"New York-Newark, NY-NJ-CT-PA"
7643,35620,"New York-Newark-Jersey City, NY-NJ-PA",408.0,"New York-Newark, NY-NJ-CT-PA"
7644,35620,"New York-Newark-Jersey City, NY-NJ-PA",408.0,"New York-Newark, NY-NJ-CT-PA"
7645,35620,"New York-Newark-Jersey City, NY-NJ-PA",408.0,"New York-Newark, NY-NJ-CT-PA"
7646,35620,"New York-Newark-Jersey City, NY-NJ-PA",408.0,"New York-Newark, NY-NJ-CT-PA"
7647,35620,"New York-Newark-Jersey City, NY-NJ-PA",408.0,"New York-Newark, NY-NJ-CT-PA"
7648,35620,"New York-Newark-Jersey City, NY-NJ-PA",408.0,"New York-Newark, NY-NJ-CT-PA"
7649,35620,"New York-Newark-Jersey City, NY-NJ-PA",408.0,"New York-Newark, NY-NJ-CT-PA"
7650,35620,"New York-Newark-Jersey City, NY-NJ-PA",408.0,"New York-Newark, NY-NJ-CT-PA"
7652,35620,"New York-Newark-Jersey City, NY-NJ-PA",408.0,"New York-Newark, NY-NJ-CT-PA"
7653,35620,"New York-Newark-Jersey City, NY-NJ-PA",408.0,"New York-Newark, NY-NJ-CT-PA"
7656,35620,"New York-Newark-Jersey City, NY-NJ-PA",408.0,"New York-Newark, NY-NJ-CT-PA"
7657,35620,"New York-Newark-Jersey City, NY-NJ-PA",408.0,"New York-Newark, NY-NJ-CT-PA"
7660,35620,"New York-Newark-Jersey City, NY-NJ-PA",408.0,"New York-Newark, NY-NJ-CT-PA"
7661,35620,"New York-Newark-Jersey City, NY-NJ-PA",408.0,"New York-Newark, NY-NJ-CT-PA"
7662,35620,"New York-Newark-Jersey City, NY-NJ-PA",408.0,"New York-Newark, NY-NJ-CT-PA"
7663,35620,"New York-Newark-Jersey City, NY-NJ-PA",408.0,"New York-Newark, NY-NJ-CT-PA"
7666,35620,"New York-Newark-Jersey City, NY-NJ-PA",408.0,"New York-Newark, NY-NJ-CT-PA"
7670,35620,"New York-Newark-Jersey City, NY-NJ-PA",408.0,"New York-Newark, NY-NJ-CT-PA"
7675,35620,"New York-Newark-Jersey City, NY-NJ-PA",408.0,"New York-Newark, NY-NJ-CT-PA"
7676,35620,"New York-Newark-Jersey City, NY-NJ-PA",408.0,"New York-Newark, NY-NJ-CT-PA"
7677,35620,"New York-Newark-Jersey City, NY-NJ-PA",408.0,"New York-Newark, NY-NJ-CT-PA"
7699,35620,"New York-Newark-Jersey City, NY-NJ-PA",408.0,"New York-Newark, NY-NJ-CT-PA"
7701,35620,"New York-Newark-Jersey City, NY-NJ-PA",408.0,"New York-Newark, NY-NJ-CT-PA"
7702,35620,"New York-Newark-Jersey City, NY-NJ-PA",408.0,"New York-Newark, NY-NJ-CT-PA"
7703,35620,"New York-Newark-Jersey City, NY-NJ-PA",408.0,"New York-Newark, NY-NJ-CT-PA"
7704,35620,"New York-Newark-Jersey City, NY-NJ-PA",408.0,"New York-Newark, NY-NJ-CT-PA"
7710,35620,"New York-Newark-Jersey City, NY-NJ-PA",408.0,"New York-Newark, NY-NJ-CT-PA"
7711,35620,"New York-Newark-Jersey City, NY-NJ-PA",408.0,"New York-Newark, NY-NJ-CT-PA"
7712,35620,"New York-Newark-Jersey City, NY-NJ-PA",408.0,"New York-Newark, NY-NJ-CT-PA"
7716,35620,"New York-Newark-Jersey City, NY-NJ-PA",408.0,"New York-Newark, NY-NJ-CT-PA"
7717,35620,"New York-Newark-Jersey City, NY-NJ-PA",408.0,"New York-Newark, NY-NJ-CT-PA"
7718,35620,"New York-Newark-Jersey City, NY-NJ-PA",408.0,"New York-Newark, NY-NJ-CT-PA"
7719,35620,"New York-Newark-Jersey City, NY-NJ-PA",408.0,"New York-Newark, NY-NJ-CT-PA"
7720,35620,"New York-Newark-Jersey City, NY-NJ-PA",408.0,"New York-Newark, NY-NJ-CT-PA"
7721,35620,"New York-Newark-Jersey City, NY-NJ-PA",408.0,"New York-Newark, NY-NJ-CT-PA"
7722,35620,"New York-Newark-Jersey City, NY-NJ-PA",408.0,"New York-Newark, NY-NJ-CT-PA"
7723,35620,"New York-Newark-Jersey City, NY-NJ-PA",408.0,"New York-Newark, NY-NJ-CT-PA"
7724,35620,"New York-Newark-Jersey City, NY-NJ-PA",408.0,"New York-Newark, NY-NJ-CT-PA"
7726,35620,"New York-Newark-Jersey City, NY-NJ-PA",408.0,"New York-Newark, NY-NJ-CT-PA"
7727,35620,"New York-Newark-Jersey City, NY-NJ-PA",408.0,"New York-Newark, NY-NJ-CT-PA"
7728,35620,"New York-Newark-Jersey City, NY-NJ-PA",408.0,"New York-Newark, NY-NJ-CT-PA"
7730,35620,"New York-Newark-Jersey City, NY-NJ-PA",408.0,"New York-Newark, NY-NJ-CT-PA"
7731,35620,"New York-Newark-Jersey City, NY-NJ-PA",408.0,"New York-Newark, NY-NJ-CT-PA"
7732,35620,"New York-Newark-Jersey City, NY-NJ-PA",408.0,"New York-Newark, NY-NJ-CT-PA"
7733,35620,"New York-Newark-Jersey City, NY-NJ-PA",408.0,"New York-Newark, NY-NJ-CT-PA"
7734,35620,"New York-Newark-Jersey City, NY-NJ-PA",408.0,"New York-Newark, NY-NJ-CT-PA"
7735,35620,"New York-Newark-Jersey City, NY-NJ-PA",408.0,"New York-Newark, NY-NJ-CT-PA"
7737,35620,"New York-Newark-Jersey City, NY-NJ-PA",408.0,"New York-Newark, NY-NJ-CT-PA"
